MirexSevenths
File,Pairwise score (%),Duration (s),Correct chords (%),Substituted chords (%),Deleted chords (%),Inserted chords (%),Correct no-chords (%),"maj correct (%)","maj proportion (%)","maj7 correct (%)","maj7 proportion (%)","7 correct (%)","7 proportion (%)","min correct (%)","min proportion (%)","min7 correct (%)","min7 proportion (%)",0 chromas wrong (%),1 chroma wrong (%),2 chromas wrong (%),3 chromas wrong (%),4 chromas wrong (%),Both correct (%),Only root correct (%),Only type correct (%),Both wrong (%),Unique ref chords,Unique test chords
"12",83.663510,218.800000,83.546508,16.241243,0.000000,0.095247,0.117002,82.216510,75.899205,-nan,0.000000,-nan,0.000000,88.514514,23.888547,-nan,0.000000,83.546508,2.976257,6.504209,6.760777,0.000000,83.546508,0.585009,10.349890,5.306344,5,10
"25",58.059672,251.400010,53.201398,38.954525,2.985803,0.000000,4.858273,66.273467,40.625671,-nan,0.000000,0.000000,2.886324,50.895786,51.629731,-nan,0.000000,53.201398,5.436356,19.424784,14.093384,0.000000,53.201398,3.741384,21.776451,13.436690,8,10
"37",33.487739,88.275980,24.991600,66.512261,0.000000,0.000000,8.496139,27.312072,91.503861,-nan,0.000000,-nan,0.000000,-nan,0.000000,-nan,0.000000,24.991600,0.642145,14.670287,51.199828,0.000000,24.991600,0.000000,36.435189,30.077072,3,8
"43",50.390747,204.800000,49.869204,47.380796,2.228457,0.000000,0.521543,61.366250,74.801597,33.291407,5.283437,0.000000,0.742627,4.091750,13.747173,33.543338,4.903623,49.869204,16.143555,20.523228,8.053574,2.660439,49.869204,12.609692,25.321416,9.449687,16,20
"74",62.922295,180.800000,57.754154,35.535431,0.000000,1.542273,5.168142,96.202250,60.034098,-nan,0.000000,0.000000,13.188440,-nan,0.000000,0.000000,20.067046,57.754154,9.023413,1.345133,25.166886,0.000000,57.754154,9.972179,2.279945,23.283308,4,4
"78",34.989567,268.000000,27.443299,57.893907,7.068657,0.047869,7.546269,37.239268,54.787817,-nan,0.000000,-nan,0.000000,18.716327,37.618045,-nan,0.000000,27.443299,18.965728,20.394127,18.534052,0.000000,27.443299,10.385168,27.617022,19.891716,4,10
"92",54.428934,243.000000,53.740934,43.180877,2.390189,0.000000,0.688000,71.781040,30.071280,-nan,0.000000,0.000000,2.006667,49.301083,65.222617,0.000000,2.011436,53.740934,25.176918,4.478930,12.227152,1.297877,53.740934,18.113831,7.572066,17.494979,6,11
"99",27.220510,276.600000,26.624479,67.035680,5.743811,0.000000,0.596030,30.280994,85.674313,-nan,0.000000,-nan,0.000000,-nan,0.000000,4.963315,13.729657,26.624479,32.851808,19.753684,13.529317,0.900871,26.624479,28.009591,13.987198,25.038890,5,18
"114",12.997485,245.400010,11.530863,85.329768,1.672746,0.000000,1.466622,40.736714,28.305826,-nan,0.000000,0.000000,66.788082,-nan,0.000000,0.000000,3.439470,11.530863,45.841082,10.006866,29.481820,0.000000,11.530863,47.982708,16.774963,20.572098,9,7
"147",69.128645,116.600000,68.760232,28.392427,2.478928,0.000000,0.368413,71.062034,94.752607,-nan,0.000000,29.249994,4.878979,-nan,0.000000,-nan,0.000000,68.760232,3.288585,23.833070,1.270772,0.000000,68.760232,3.288585,24.940549,0.163293,7,6
"159",84.638071,154.000000,81.550669,12.437188,0.829481,2.095260,3.087403,86.008183,94.817338,-nan,0.000000,-nan,0.000000,-nan,0.000000,-nan,0.000000,81.550669,1.163636,8.693156,2.580396,0.000000,81.550669,1.163636,10.359266,0.914286,4,5
"170",62.543139,266.664740,62.477833,37.378166,0.078694,0.000000,0.065307,66.176794,19.239319,-nan,0.000000,0.000000,9.125507,75.311332,66.053630,0.000000,5.516237,62.477833,22.151324,12.269324,2.563174,0.394345,62.477833,15.837501,10.658860,10.881806,7,11
"209",86.865062,256.000000,86.115062,12.245934,0.800000,0.089004,0.750000,86.843684,99.160996,-nan,0.000000,-nan,0.000000,-nan,0.000000,-nan,0.000000,86.115062,0.000000,8.045934,4.200000,0.000000,86.115062,0.000000,12.245934,-0.000000,5,5
"236",46.441745,494.427980,44.396553,44.933638,8.622210,0.002407,2.045192,66.213425,50.975048,-nan,0.000000,-nan,0.000000,12.353989,35.100338,53.110444,11.877016,44.396553,20.107092,18.924803,5.591081,0.181220,44.396553,21.997064,7.298578,15.637996,9,17
"322",54.995511,133.000000,54.375729,41.864872,3.139617,0.000000,0.619782,62.493570,83.501632,-nan,0.000000,13.808401,15.878586,-nan,0.000000,-nan,0.000000,54.375729,17.767398,16.844737,5.949887,1.302850,54.375729,17.767398,20.996165,3.101308,4,6
"329",75.946859,251.400010,73.706604,23.513281,0.000000,0.539861,2.240254,16.643842,3.412812,-nan,0.000000,-nan,0.000000,-nan,0.000000,77.967022,93.807073,73.706604,11.735548,9.007533,2.335982,0.434216,73.706604,12.367995,6.623325,4.521961,5,6
"332",66.450340,238.189000,66.014384,29.040804,1.773382,0.269534,2.901897,91.243018,69.972585,-nan,0.000000,1.031198,20.845211,30.852239,4.941034,40.188383,1.069739,66.014384,13.603483,4.550168,10.778835,0.108317,66.014384,10.495027,4.429676,14.116101,8,8
"377",46.963840,156.000000,45.534917,41.849699,11.186462,0.000000,1.428923,59.833640,21.471006,-nan,0.000000,44.419276,68.787026,25.662478,8.313045,-nan,0.000000,45.534917,12.099494,7.909853,21.671410,0.168942,45.534917,15.246090,17.461115,9.142494,8,11
"382",34.308500,265.400000,30.100211,58.421266,7.270234,0.000000,4.208289,36.763361,74.330305,-nan,0.000000,-nan,0.000000,14.597186,19.002924,0.000000,2.458482,30.100211,13.504695,37.412427,7.504145,0.000000,30.100211,2.700829,34.991436,20.729002,10,13
"414",60.619900,229.600000,60.062409,39.179098,0.000000,0.201002,0.557491,65.673344,90.013193,-nan,0.000000,-nan,0.000000,10.269862,9.228314,-nan,0.000000,60.062409,5.769974,28.010196,5.398929,0.000000,60.062409,2.720836,30.508275,5.949987,7,12
"430",50.720206,286.000000,50.115350,45.722413,3.557381,0.000000,0.604857,50.159104,96.354629,-nan,0.000000,-nan,0.000000,58.698325,3.040514,-nan,0.000000,50.115350,1.058497,32.186017,12.477899,0.000000,50.115350,1.058497,43.431780,1.232136,6,7
"444",61.139858,149.598860,60.198674,33.238702,5.320903,0.300537,0.941184,67.121627,89.685957,0.000000,6.503512,-nan,0.000000,0.000000,2.568810,-nan,0.000000,60.198674,10.943619,14.921210,6.954211,0.419662,60.198674,10.800437,12.138207,10.300058,6,13
"481",23.722603,239.000000,23.227113,73.817238,2.460159,0.000000,0.495490,45.350441,13.514218,18.466516,30.219912,0.000000,13.556686,35.706145,9.423996,24.864044,32.789699,23.227113,37.067406,23.758803,10.745791,2.245238,23.227113,31.325075,14.773218,27.718946,12,31
"503",56.349091,271.800020,49.835029,42.394552,1.256358,0.000000,6.514061,68.996957,70.287346,-nan,0.000000,-nan,0.000000,5.771470,23.198593,-nan,0.000000,49.835029,12.771210,11.631103,17.992239,0.000000,49.835029,8.844183,19.171382,14.378987,3,6
"517",41.811534,204.619400,41.261161,58.050732,0.137734,0.000000,0.550373,70.190780,40.301975,-nan,0.000000,1.891441,16.536379,73.397221,17.248765,0.000000,25.362507,41.261161,28.837676,20.011099,8.037532,1.164425,41.261161,34.253018,7.447886,16.349828,10,16
"591",76.573749,222.200000,75.528744,20.243114,1.025203,2.157934,1.045005,86.292740,78.129608,-nan,0.000000,-nan,0.000000,43.436908,18.667453,-nan,0.000000,75.528744,10.339248,9.903866,0.000000,0.000000,75.528744,0.084905,9.903866,10.254343,3,7
"709",4.277924,317.000000,4.035653,40.925174,54.533754,0.263148,0.242271,0.000000,9.742136,-nan,0.000000,0.213974,37.741577,0.000000,36.049533,24.777978,15.961334,4.035653,21.660196,12.007628,6.406464,0.850886,4.035653,10.573022,1.135271,29.216880,13,23
"723",71.149973,186.000000,68.322382,22.516328,6.333699,0.000000,2.827591,63.176711,68.821570,-nan,0.000000,-nan,0.000000,87.627663,28.350839,-nan,0.000000,68.322382,7.254360,12.009608,3.252360,0.000000,68.322382,3.064629,12.211070,7.240629,6,14
"736",26.934681,570.000000,0.694867,31.644268,24.511063,16.909988,26.239814,3.775449,18.404877,-nan,0.000000,0.000000,32.320547,0.000000,6.124774,-nan,0.000000,0.694867,10.129912,11.843758,9.390839,0.279760,0.694867,10.882116,3.951158,16.810995,14,18
"765",74.210537,137.800000,73.746096,22.336154,3.024673,0.428636,0.464441,76.059066,83.966778,-nan,0.000000,-nan,0.000000,65.268522,15.140145,-nan,0.000000,73.746096,8.802264,12.845131,0.688759,0.000000,73.746096,0.741633,12.482003,9.112518,5,11
"769",37.035218,275.000000,36.587705,58.970113,3.994669,0.000000,0.447513,46.469674,69.062596,-nan,0.000000,-nan,0.000000,14.741089,30.489891,-nan,0.000000,36.587705,35.804731,15.798120,7.367262,0.000000,36.587705,2.283578,15.156407,41.530127,6,13
"770",46.222155,213.000000,45.440934,47.615897,2.707981,3.453967,0.781221,45.783936,62.056136,-nan,0.000000,0.000000,3.130272,55.690260,30.578404,-nan,0.000000,45.440934,31.799906,9.000728,6.756535,0.058728,45.440934,12.454023,12.522136,22.639737,9,11
"783",61.977147,189.600000,61.107621,34.082252,3.940601,0.000000,0.869525,63.085471,96.864810,-nan,0.000000,0.000000,2.265665,-nan,0.000000,-nan,0.000000,61.107621,0.428950,19.048845,14.604457,0.000000,61.107621,0.428950,31.816588,1.836714,4,6
"812",35.867206,222.400010,35.636990,62.174786,0.402878,1.555130,0.230216,53.981433,44.602372,-nan,0.000000,-nan,0.000000,21.562206,53.612282,-nan,0.000000,35.636990,30.681150,17.317202,14.176434,0.000000,35.636990,25.375543,16.872576,19.926667,3,9
"849",63.258364,174.200000,62.705189,34.654168,2.087468,0.000000,0.553175,66.018537,93.295276,-nan,0.000000,-nan,0.000000,18.093225,6.151550,-nan,0.000000,62.705189,6.649064,14.361538,13.643565,0.000000,62.705189,5.620362,23.233812,5.799994,5,6
"886",55.902055,238.000000,55.536193,37.667168,6.430777,0.000000,0.365861,55.740125,99.634139,-nan,0.000000,-nan,0.000000,-nan,0.000000,-nan,0.000000,55.536193,6.470122,20.461714,10.735332,0.000000,55.536193,6.470122,27.394899,3.802147,4,7
