MirexMajMinBass
File,Pairwise score (%),Duration (s),Correct chords (%),Substituted chords (%),Deleted chords (%),Inserted chords (%),Correct no-chords (%),"maj/1 correct (%)","maj/1 proportion (%)","maj/5 correct (%)","maj/5 proportion (%)","maj/3 correct (%)","maj/3 proportion (%)","maj correct (%)","maj proportion (%)","min/1 correct (%)","min/1 proportion (%)","min/5 correct (%)","min/5 proportion (%)","min/b3 correct (%)","min/b3 proportion (%)","min correct (%)","min proportion (%)",0 chromas wrong (%),1 chroma wrong (%),2 chromas wrong (%),3 chromas wrong (%),Both correct (%),Only root correct (%),Only type correct (%),Both wrong (%),Unique ref chords,Unique test chords
"1997-Life Thru a Lens/01-Lazy Days",87.639899,234.666644,85.963801,11.003760,0.305340,1.051001,1.676098,-nan,0.000000,50.442149,4.719437,-nan,0.000000,91.068898,86.669275,-nan,0.000000,-nan,0.000000,-nan,0.000000,79.101166,5.884190,88.229369,3.233969,2.794672,2.709551,85.963801,4.264331,5.303369,1.436061,9,10
"1997-Life Thru a Lens/02-Life Thru A Lens",74.154604,177.604423,73.683941,24.927396,0.000000,0.918000,0.470663,-nan,0.000000,0.000000,2.395385,-nan,0.000000,90.439223,78.393214,-nan,0.000000,-nan,0.000000,-nan,0.000000,15.630185,17.822738,78.131185,17.569111,1.925399,0.985642,73.683941,4.447244,2.722132,17.758020,11,11
"1997-Life Thru a Lens/03-Ego A Go Go",65.747427,214.959977,63.159770,31.387145,0.000000,2.865428,2.587657,-nan,0.000000,-nan,0.000000,-nan,0.000000,65.792598,88.748018,-nan,0.000000,-nan,0.000000,-nan,0.000000,82.259504,5.798897,63.947345,1.623094,14.256686,14.719790,63.159770,1.676829,25.838825,3.871491,8,10
"1997-Life Thru a Lens/04-Angels",89.543147,264.999977,89.473049,9.675190,0.000000,0.781662,0.070098,-nan,0.000000,-nan,0.000000,82.910529,4.859300,91.549348,71.400511,-nan,0.000000,-nan,0.000000,-nan,0.000000,87.718891,22.888428,94.115235,3.315928,1.193026,0.524049,89.473049,4.642186,0.902366,4.130638,8,10
"1997-Life Thru a Lens/05-South Of The Border",84.649520,233.373311,83.863494,15.015367,0.000000,0.335113,0.786027,-nan,0.000000,-nan,0.000000,-nan,0.000000,91.028916,80.856700,-nan,0.000000,-nan,0.000000,-nan,0.000000,56.932775,18.022160,83.873443,6.123188,7.208687,1.673542,83.863494,3.909418,5.214577,5.891372,8,12
"1997-Life Thru a Lens/06-Old Before I Die",74.068837,221.530951,74.026911,24.448111,1.451280,0.031772,0.041926,-nan,0.000000,-nan,0.000000,-nan,0.000000,94.758726,55.152727,-nan,0.000000,-nan,0.000000,-nan,0.000000,48.611016,44.773574,74.026911,9.009105,13.831158,1.607848,74.026911,4.256424,1.902939,18.288748,14,14
"1997-Life Thru a Lens/07-One Of God's Better People",91.847614,201.779183,91.767061,7.786592,0.000000,0.365794,0.080553,-nan,0.000000,-nan,0.000000,-nan,0.000000,94.604336,44.883375,-nan,0.000000,-nan,0.000000,0.000000,1.996816,93.605852,52.673462,91.767061,3.104008,2.779907,1.902677,91.767061,1.654477,1.511036,4.621079,10,10
"1997-Life Thru a Lens/08-Let Me Entertain You",73.810872,261.999977,73.536132,22.459497,0.623903,3.105728,0.274740,-nan,0.000000,32.479300,10.294924,0.000000,2.198318,88.401355,73.909726,-nan,0.000000,-nan,0.000000,-nan,0.000000,47.522957,10.216564,76.417215,4.464023,11.005903,4.108489,73.536132,7.345105,6.302434,8.811957,7,6
"1997-Life Thru a Lens/09-Killing Me",69.125181,227.067097,68.337776,30.509718,0.000000,0.365102,0.787404,-nan,0.000000,97.474805,5.249439,99.468461,3.973612,98.315713,37.107496,-nan,0.000000,25.149331,6.675472,0.000000,6.765550,54.015533,39.075926,68.337776,11.586145,18.808110,0.115463,68.337776,4.707810,0.156896,25.645012,13,13
"1997-Life Thru a Lens/10-Clean",70.561029,224.099635,68.897461,12.734202,0.000000,16.704770,1.663568,-nan,0.000000,-nan,0.000000,-nan,0.000000,86.306433,79.828882,-nan,0.000000,-nan,0.000000,0.000000,1.802780,-nan,0.000000,73.736254,2.128618,4.374613,1.392176,68.897461,5.296468,5.052457,2.385277,8,11
"1997-Life Thru a Lens/11-Baby Girl Window (Cut)",88.705042,127.814763,84.176397,10.029557,0.000000,1.265401,4.528645,-nan,0.000000,0.000000,4.356734,-nan,0.000000,92.830113,72.452624,-nan,0.000000,-nan,0.000000,-nan,0.000000,97.252036,17.396597,92.669255,0.416917,0.736824,0.382960,84.176397,8.492857,0.676007,0.860694,6,7
"1998-I've Been Expecting You/01-Strong",93.252988,279.313356,92.080823,6.564843,0.000000,0.181982,1.172352,-nan,0.000000,0.000000,1.018549,-nan,0.000000,94.864634,80.460531,-nan,0.000000,-nan,0.000000,0.000000,0.982633,97.332427,16.183953,94.949065,0.267858,2.030286,1.398457,92.080823,2.896040,2.844252,0.824552,12,10
"1998-I've Been Expecting You/02-No Regrets",93.570519,296.426122,93.507853,5.906555,0.000000,0.522926,0.062666,-nan,0.000000,-nan,0.000000,97.441704,3.991848,98.407217,39.880467,-nan,0.000000,-nan,0.000000,-nan,0.000000,90.693145,55.542092,94.095350,1.919465,1.090512,2.309080,93.507853,0.876932,0.431015,4.598607,9,13
"1998-I've Been Expecting You/03-Millennium",73.409987,247.573311,70.205018,26.071740,0.472477,0.045796,3.204969,-nan,0.000000,-nan,0.000000,-nan,0.000000,75.735237,48.708099,-nan,0.000000,-nan,0.000000,-nan,0.000000,69.348535,48.041136,70.205018,4.120459,17.938653,4.012627,70.205018,2.863670,12.453867,10.754203,2,6
"1998-I've Been Expecting You/04-Phoenix From The Flames",72.697153,239.305805,72.697153,27.178158,0.011693,0.074185,0.038812,-nan,0.000000,-nan,0.000000,-nan,0.000000,97.419813,63.265838,-nan,0.000000,63.150429,9.411842,0.000000,14.546317,40.433310,12.663006,73.002041,10.348327,15.453619,1.071324,72.697153,1.658633,3.226661,22.292863,16,13
"1998-I've Been Expecting You/05-Win Some Lose Some",89.293125,258.733311,88.261061,9.472455,0.000000,1.234420,1.032065,-nan,0.000000,-nan,0.000000,-nan,0.000000,89.867799,89.454791,-nan,0.000000,-nan,0.000000,-nan,0.000000,95.063064,8.278725,91.287001,2.154049,2.679373,1.613092,88.261061,3.025941,2.924595,3.521920,6,11
