MirexMajMin
File,Pairwise score (%),Duration (s),Correct chords (%),Substituted chords (%),Deleted chords (%),Inserted chords (%),Correct no-chords (%),"maj correct (%)","maj proportion (%)","min correct (%)","min proportion (%)",0 chromas wrong (%),1 chroma wrong (%),2 chromas wrong (%),3 chromas wrong (%),Both correct (%),Only root correct (%),Only type correct (%),Both wrong (%),Unique ref chords,Unique test chords
"12",89.242920,218.800000,89.030672,9.186878,1.570201,0.000000,0.212249,86.262872,75.899205,98.615619,23.888547,89.030672,1.331833,3.432738,4.422308,89.030672,0.000000,6.461888,2.724991,5,5
"25",65.413840,251.400010,60.555566,30.693436,3.892725,0.000000,4.858273,68.522740,43.511995,59.539250,51.629731,60.555566,1.800032,21.535592,7.357812,60.555566,0.000000,25.040031,5.653405,8,7
"37",40.688464,88.275980,32.509568,57.838825,1.155467,0.317244,8.178895,35.528084,91.503861,-nan,0.000000,32.509568,1.441910,4.473289,51.923626,32.509568,0.000000,16.534385,41.304441,3,3
"43",61.639990,204.800000,61.122412,36.944912,1.411133,0.003965,0.517578,62.843525,80.827661,55.372763,18.650796,61.122412,7.735977,21.051201,8.157734,61.122412,1.505303,27.677915,7.761694,13,14
"74",68.997168,180.800000,65.180796,26.897506,1.211283,2.894043,3.816372,89.017395,73.222539,0.000000,20.067046,65.180796,0.274668,23.278346,3.344491,65.180796,0.021482,7.047450,19.828573,4,7
"78",51.058272,268.000000,44.129168,43.220724,5.055970,0.665034,6.929104,74.470159,54.787817,8.848395,37.618045,44.129168,22.710101,10.315201,10.195422,44.129168,1.319037,7.755485,34.146201,4,10
"92",76.364288,243.000000,75.676288,19.294905,4.340807,0.000000,0.688000,71.035175,32.077947,78.664992,67.234053,75.676288,5.450630,4.143337,9.700938,75.676288,2.987885,5.499206,10.807815,4,12
"99",28.489924,276.600000,27.893894,66.556576,4.953500,0.000000,0.596030,31.666455,85.674313,5.563691,13.729657,27.893894,49.664732,7.268557,9.623286,27.893894,31.528782,10.373167,24.654628,5,13
"114",65.843412,245.400010,64.384570,31.398194,2.750615,0.007779,1.458843,67.706303,95.093908,0.000000,3.439470,64.384570,2.159927,18.659196,10.579070,64.384570,2.159927,27.958723,1.279544,6,5
"147",83.069331,116.600000,82.700918,13.980043,2.950626,0.000000,0.368413,83.006726,99.631587,-nan,0.000000,82.700918,0.000000,13.777959,0.202084,82.700918,0.000000,12.787933,1.192110,5,6
"159",75.012065,154.000000,72.057130,18.474883,4.285325,2.227727,2.954935,75.995732,94.817338,-nan,0.000000,72.057130,6.673318,9.546013,2.255552,72.057130,6.673318,10.112377,1.689188,4,9
"170",74.555931,266.664740,74.495931,25.041260,0.397503,0.005306,0.060000,70.795644,28.364826,76.030418,71.569867,74.495931,14.823568,9.832729,0.384963,74.495931,5.802799,7.074149,12.164312,6,8
"209",91.869078,256.000000,91.361266,6.588793,1.210937,0.331191,0.507812,92.134276,99.160996,-nan,0.000000,91.361266,0.035836,3.873203,2.679754,91.361266,0.000000,5.780199,0.808594,5,5
"236",46.373009,494.427980,44.325410,51.961200,1.665792,0.000000,2.047599,63.856045,50.975048,25.064759,46.977354,44.325410,27.403241,20.334810,4.223149,44.325410,11.768135,5.450691,34.742374,8,10
"322",76.694797,133.000000,76.093293,20.113992,3.172932,0.018278,0.601504,76.567847,99.380218,-nan,0.000000,76.093293,2.478789,13.465947,4.169256,76.093293,2.478789,17.580158,0.055045,3,6
"329",86.461783,251.400010,84.429165,11.474089,1.316631,0.747498,2.032617,33.231855,3.412812,88.793971,93.807073,84.429165,1.739781,7.658098,2.076209,84.429165,1.157410,8.780210,1.536468,5,7
"332",79.268144,238.189000,79.268144,17.557486,0.002939,0.736390,2.435041,83.495594,90.817796,57.218691,6.010773,79.268144,3.477491,3.900264,10.179731,79.268144,0.000000,14.079995,3.477491,4,4
"377",56.691179,156.000000,55.262256,30.115949,13.192872,0.000000,1.428923,57.533533,90.258032,40.101092,8.313045,55.262256,1.912667,25.553353,2.649929,55.262256,1.674513,24.662455,3.778981,7,6
"382",35.670004,265.400000,31.461714,59.288097,5.041899,0.000000,4.208289,35.701896,74.330305,22.945309,21.461405,31.461714,13.376334,39.492622,6.419141,31.461714,1.930170,36.058357,21.299570,10,13
"414",64.470026,229.600000,64.069329,34.671307,0.500871,0.357796,0.400697,69.711210,90.013193,14.304276,9.228314,64.069329,5.281607,24.385314,5.004386,64.069329,2.600174,27.081337,4.989795,7,9
"430",65.087388,286.000000,64.482531,32.891594,2.021017,0.000000,0.604857,66.139252,96.354629,24.808329,3.040514,64.482531,5.043192,23.053731,4.794671,64.482531,5.018465,26.408633,1.464497,6,9
"444",70.668125,149.598860,69.426405,26.883721,2.448154,0.000000,1.241721,72.176721,96.189470,0.000000,2.568810,69.426405,3.470702,19.475001,3.938018,69.426405,0.000000,19.832357,7.051364,5,8
"481",57.033343,239.000000,56.537854,41.914029,1.052628,0.000000,0.495490,63.760809,57.290816,47.398755,42.213695,56.537854,17.676607,16.946962,7.290460,56.537854,1.357017,17.010410,23.546603,8,14
"503",69.396790,271.800020,62.882729,16.576426,14.026783,0.000000,6.514061,75.062633,70.287346,43.637114,23.198593,62.882729,8.350746,2.788631,5.437049,62.882729,2.460732,5.536324,8.579370,3,6
"517",79.572722,216.902760,79.053517,19.540323,0.886955,0.000000,0.519205,79.904318,53.619557,78.953768,45.861238,79.053517,9.079115,7.322498,3.138711,79.053517,5.774814,8.356339,5.409170,8,8
"591",81.211562,222.200000,80.185459,15.256967,1.354635,2.176836,1.026103,91.163890,78.129608,47.995134,18.667453,80.185459,9.989374,4.993065,0.274527,80.185459,0.540054,4.993065,9.723848,3,7
"709",23.498792,317.000000,23.322136,74.270237,1.902208,0.328763,0.176656,30.940219,47.483713,16.593784,52.010868,23.322136,27.567047,33.416845,13.286344,23.322136,0.244063,28.324205,45.701968,9,14
"723",72.833097,186.000000,70.015892,20.016731,7.139785,0.010387,2.817204,63.541625,68.821570,92.715241,28.350839,70.015892,6.722113,10.911075,2.383543,70.015892,0.984398,10.911075,8.121258,6,8
"736",23.711840,570.000000,18.557454,38.292744,0.000000,37.995416,5.154386,36.584128,50.725425,0.000000,6.124774,18.557454,2.860396,22.152160,13.280188,18.557454,0.918407,30.516184,6.858153,11,19
"765",85.556067,137.800000,85.077112,8.434746,5.595065,0.414122,0.478955,89.436635,83.966778,65.917801,15.140145,85.077112,4.771633,3.481328,0.181785,85.077112,0.000000,2.745015,5.689731,5,4
"769",42.172484,275.000000,41.724971,55.096847,2.730669,0.000000,0.447513,49.491729,69.062596,24.744917,30.489891,41.724971,34.343313,13.013887,7.739647,41.724971,0.000000,13.474204,41.622644,6,7
"770",48.969986,213.000000,48.040408,36.621117,11.103286,3.305610,0.929577,44.342253,65.186408,62.577781,30.578404,48.040408,23.763690,6.958737,5.898690,48.040408,6.816155,9.637676,20.167286,8,8
"783",69.866450,189.600000,69.001472,27.792505,2.336498,0.004546,0.864979,69.606720,99.130475,-nan,0.000000,69.001472,2.270432,17.634852,7.887220,69.001472,1.422115,21.537231,4.833159,3,9
"812",61.271022,222.400010,61.136130,37.078524,0.000000,1.650454,0.134892,43.651367,44.602372,77.718359,53.612282,61.136130,10.182270,18.141969,8.754285,61.136130,4.494060,11.610175,20.974289,3,10
"849",77.980207,174.200000,77.427032,16.390419,5.629374,0.000000,0.553175,80.755354,93.295276,33.911814,6.151550,77.427032,0.718094,9.479214,6.193111,77.427032,0.718094,14.536791,1.135534,5,5
"886",83.660374,238.000000,83.294513,14.701286,1.638340,0.000000,0.365861,83.600374,99.634139,-nan,0.000000,83.294513,0.954336,11.671101,2.075849,83.294513,0.000000,13.722294,0.978992,4,8
"905",87.942213,174.000000,86.965201,9.416023,2.637931,0.003833,0.977011,87.860129,95.436075,86.934764,3.583080,86.965201,0.473885,8.934655,0.007483,86.965201,0.000000,8.942138,0.473885,4,4
"958",78.874107,290.000000,78.157490,20.266648,0.859245,0.000000,0.716617,99.297684,1.509293,78.403999,97.774090,78.157490,2.846572,3.725983,13.694093,78.157490,1.701852,15.327155,3.237641,4,9
"969",76.867489,179.200000,76.582891,17.567528,5.558036,0.006948,0.284598,80.700672,91.551663,33.102278,8.156791,76.582891,0.683198,12.066334,4.817997,76.582891,0.679263,9.772199,7.116066,7,10
"978",61.259035,665.524700,61.206701,34.919664,3.821301,0.000000,0.052335,66.613165,40.782531,57.534165,59.165134,61.206701,13.326417,14.287174,7.306073,61.206701,3.220656,11.947155,19.751853,8,11
"987",50.386752,161.000000,50.091093,45.598348,4.014901,0.000000,0.295658,50.239631,99.704342,-nan,0.000000,50.091093,0.000000,41.170087,4.428261,50.091093,0.000000,45.598348,0.000000,5,6
"995",53.462651,228.600000,53.156439,44.788351,1.745407,0.003591,0.306212,52.960864,95.515494,61.575837,4.174703,53.156439,0.037686,43.676864,1.073801,53.156439,0.000000,42.557139,2.231212,6,6
"1012",50.802465,224.993530,49.837518,48.824666,0.372868,0.000000,0.964948,45.697733,75.850563,65.455528,23.184489,49.837518,12.354995,26.619205,9.850465,49.837518,2.523304,33.788954,12.512409,8,8
"1114",76.784074,180.659860,75.106889,22.535078,0.282298,0.398550,1.677185,77.658247,91.600663,62.803117,6.323602,75.106889,3.937239,7.074698,11.523141,75.106889,0.013905,18.578012,3.943161,9,9
"1212",82.495873,191.200000,79.279346,14.774487,0.669456,2.060183,3.216527,83.532137,59.567934,83.972918,35.155356,79.279346,0.271967,0.528243,13.974278,79.279346,0.000000,0.528243,14.246245,2,3
"1218",64.548547,181.472110,64.190365,22.528343,6.717286,6.205824,0.358182,68.030701,84.063408,74.701255,9.372586,64.190365,2.026482,11.226816,9.275045,64.190365,0.759224,19.690712,2.078408,9,13
