Inner
File,Duration (s),NumRefSegments,NumTestSegments,CombinedHammingMeasureWorst,CombinedHammingMeasureHarmonic,UnderSegmentation,OverSegmentation
"12",218.800000,93,124,0.822300,0.873433,0.931346,0.822300
"25",251.400010,287,96,0.455566,0.612729,0.455566,0.935441
"37",164.600000,80,91,0.809017,0.812679,0.809017,0.816374
"43",204.800000,121,120,0.807370,0.838463,0.807370,0.872048
"74",180.800000,114,24,0.345632,0.503498,0.345632,0.926821
"78",268.000000,134,174,0.700449,0.717638,0.735691,0.700449
"92",243.000000,171,148,0.723209,0.747568,0.773624,0.723209
"99",276.600000,109,49,0.400994,0.554679,0.400994,0.899371
"114",245.400010,147,151,0.693685,0.719221,0.746709,0.693685
"147",116.600000,63,72,0.718147,0.774405,0.840226,0.718147
"159",154.000000,52,77,0.584747,0.683067,0.821132,0.584747
"170",283.000000,67,97,0.830242,0.890682,0.960614,0.830242
"209",256.000000,270,152,0.702121,0.779441,0.702121,0.875898
"236",533.600040,145,181,0.771464,0.799661,0.771464,0.829997
"322",133.000000,72,64,0.890166,0.892281,0.894406,0.890166
"329",251.400010,23,67,0.749836,0.850001,0.981052,0.749836
"332",266.797000,175,118,0.704397,0.787976,0.704397,0.894060
"377",156.000000,82,47,0.759527,0.813142,0.759527,0.874903
"382",265.400000,86,83,0.849594,0.854403,0.849594,0.859267
"414",229.600000,103,99,0.901196,0.917635,0.901196,0.934685
"430",286.000000,374,224,0.619787,0.727883,0.619787,0.881650
"444",165.400010,44,60,0.724330,0.759199,0.797596,0.724330
"481",239.000000,141,136,0.746793,0.797754,0.746793,0.856178
"503",271.800020,191,207,0.802424,0.827850,0.854940,0.802424
"517",220.200000,160,116,0.669314,0.762642,0.669314,0.886214
"591",222.200000,152,88,0.694043,0.780604,0.694043,0.891835
"709",317.000000,145,217,0.763984,0.821512,0.888409,0.763984
"723",186.000000,80,83,0.858761,0.861274,0.863801,0.858761
"736",570.000000,280,311,0.722181,0.751332,0.782936,0.722181
"765",137.800000,111,75,0.660857,0.770817,0.660857,0.924674
"769",275.000000,108,127,0.894051,0.906592,0.919489,0.894051
"770",213.000000,133,105,0.751335,0.796080,0.751335,0.846491
"783",189.600000,90,109,0.807984,0.847378,0.890809,0.807984
"812",222.400010,156,224,0.646672,0.748796,0.889225,0.646672
"849",174.200000,133,123,0.843125,0.852116,0.843125,0.861301
"886",238.000000,163,161,0.884263,0.888046,0.884263,0.891862
"905",174.000000,82,67,0.822831,0.857478,0.822831,0.895170
"958",290.000000,79,108,0.789107,0.811285,0.834746,0.789107
"969",179.200000,174,81,0.589851,0.718487,0.589851,0.918879
"978",674.000000,300,288,0.702485,0.767987,0.702485,0.846961
"987",161.000000,200,88,0.513279,0.657145,0.513279,0.913066
"995",228.600000,311,76,0.405671,0.566798,0.405671,0.940254
"1012",291.600000,265,174,0.608765,0.723643,0.608765,0.891962
"1114",187.800000,67,77,0.872455,0.879750,0.872455,0.887169
"1212",191.200000,193,58,0.289787,0.444752,0.289787,0.955951
"1218",186.000000,93,106,0.786607,0.833969,0.887399,0.786607
"1225",129.400010,74,54,0.701081,0.776456,0.701081,0.869991
"1235",219.200000,81,93,0.831914,0.845333,0.859192,0.831914
"1239",158.400010,57,82,0.802167,0.861926,0.931306,0.802167
"1282",239.800000,241,190,0.793556,0.828781,0.793556,0.867278
