Inner
File,Duration (s),NumRefSegments,NumTestSegments,CombinedHammingMeasureWorst,CombinedHammingMeasureHarmonic,UnderSegmentation,OverSegmentation
"12",218.800000,96,93,0.953905,0.958706,0.953905,0.963557
"25",251.400010,293,88,0.468867,0.629477,0.468867,0.957449
"37",164.600000,81,81,0.863698,0.867562,0.871461,0.863698
"43",204.800000,117,111,0.880814,0.904542,0.880814,0.929583
"74",180.800000,120,23,0.327770,0.489777,0.327770,0.968456
"78",268.000000,147,136,0.778048,0.806424,0.778048,0.836948
"92",243.000000,143,75,0.589517,0.703992,0.589517,0.873639
"99",276.600000,93,117,0.850115,0.896355,0.947915,0.850115
"114",245.400010,181,123,0.672092,0.718423,0.672092,0.771615
"147",116.600000,44,47,0.954526,0.961734,0.969051,0.954526
"159",154.000000,23,56,0.610291,0.744933,0.955802,0.610291
"170",283.000000,60,79,0.856587,0.910654,0.972006,0.856587
"209",256.000000,138,124,0.810561,0.859023,0.810561,0.913647
"236",533.600040,137,167,0.775709,0.818660,0.866646,0.775709
"322",133.000000,74,65,0.922523,0.933571,0.922523,0.944886
"329",251.400010,379,33,0.144226,0.251668,0.144226,0.986753
"332",266.797000,143,111,0.822506,0.856131,0.822506,0.892623
"377",156.000000,31,36,0.887142,0.929066,0.975149,0.887142
"382",265.400000,66,62,0.929951,0.931767,0.933590,0.929951
"414",229.600000,95,93,0.936722,0.943786,0.936722,0.950958
"430",286.000000,323,281,0.800329,0.840946,0.800329,0.885908
"444",165.400010,44,52,0.911189,0.934287,0.958587,0.911189
"481",239.000000,100,121,0.819286,0.869485,0.926239,0.819286
"503",271.800020,192,179,0.822418,0.859309,0.822418,0.899664
"517",220.200000,147,145,0.872017,0.877538,0.872017,0.883129
"591",222.200000,165,57,0.524882,0.681936,0.524882,0.973105
"709",317.000000,162,176,0.879162,0.889276,0.879162,0.899625
"723",186.000000,84,77,0.891149,0.904578,0.891149,0.918418
"736",570.000000,275,308,0.848473,0.872170,0.897229,0.848473
"765",137.800000,60,67,0.940698,0.960884,0.981955,0.940698
"769",275.000000,111,106,0.929856,0.942481,0.929856,0.955453
"770",213.000000,117,113,0.827812,0.833326,0.827812,0.838914
"783",189.600000,95,106,0.867676,0.888193,0.909705,0.867676
"812",222.400010,234,196,0.772170,0.839017,0.772170,0.918536
"849",174.200000,151,123,0.809659,0.861989,0.809659,0.921551
"886",238.000000,163,157,0.937627,0.951318,0.937627,0.965414
"905",174.000000,58,61,0.935350,0.945439,0.955747,0.935350
"958",290.000000,70,88,0.923537,0.951434,0.981068,0.923537
"969",179.200000,178,82,0.634210,0.770275,0.634210,0.980668
"978",674.000000,256,293,0.845915,0.870417,0.896381,0.845915
"987",161.000000,175,65,0.494224,0.653291,0.494224,0.963346
"995",228.600000,313,76,0.432317,0.594463,0.432317,0.951235
"1012",291.600000,286,156,0.551929,0.703251,0.551929,0.968890
"1114",187.800000,67,66,0.888482,0.911174,0.888482,0.935055
"1212",191.200000,189,25,0.151265,0.262453,0.151265,0.990582
"1218",186.000000,76,81,0.914014,0.927730,0.941864,0.914014
"1225",129.400010,64,55,0.797033,0.817566,0.797033,0.839184
"1235",219.200000,76,66,0.803139,0.879084,0.803139,0.970892
"1239",158.400010,55,56,0.939381,0.942190,0.939381,0.945015
"1282",239.800000,245,174,0.787366,0.857106,0.787366,0.940400
