Inner
File,Duration (s),NumRefSegments,NumTestSegments,CombinedHammingMeasureWorst,CombinedHammingMeasureHarmonic,UnderSegmentation,OverSegmentation
"12",218.800000,93,88,0.965562,0.976501,0.965562,0.987689
"25",251.400010,287,84,0.470301,0.633896,0.470301,0.972014
"37",164.600000,80,68,0.776123,0.818784,0.776123,0.866408
"43",204.800000,121,102,0.847675,0.896782,0.847675,0.951927
"74",180.800000,114,29,0.418731,0.582023,0.418731,0.954087
"78",268.000000,134,135,0.789435,0.825083,0.789435,0.864102
"92",243.000000,171,55,0.568042,0.705980,0.568042,0.932394
"99",276.600000,109,106,0.898004,0.909216,0.920711,0.898004
"114",245.400010,147,128,0.732270,0.742027,0.732270,0.752047
"147",116.600000,63,46,0.908494,0.932105,0.908494,0.956977
"159",154.000000,52,26,0.660069,0.785123,0.660069,0.968638
"170",283.000000,67,75,0.856577,0.889022,0.924022,0.856577
"209",256.000000,270,117,0.686259,0.798155,0.686259,0.953651
"236",533.600040,145,151,0.860380,0.871886,0.860380,0.883705
"322",133.000000,72,65,0.942823,0.957136,0.942823,0.971891
"329",251.400010,23,32,0.862380,0.921143,0.988501,0.862380
"332",266.797000,175,113,0.724810,0.812464,0.724810,0.924234
"377",156.000000,82,34,0.747260,0.825008,0.747260,0.920814
"382",265.400000,86,55,0.915134,0.937212,0.915134,0.960382
"414",229.600000,103,93,0.935275,0.952572,0.935275,0.970520
"430",286.000000,374,299,0.799991,0.872375,0.799991,0.959161
"444",165.400010,44,51,0.892087,0.929716,0.970659,0.892087
"481",239.000000,141,118,0.737294,0.810771,0.737294,0.900514
"503",271.800020,191,179,0.840245,0.854687,0.840245,0.869633
"517",220.200000,160,132,0.860490,0.915426,0.860490,0.977855
"591",222.200000,152,64,0.633010,0.758460,0.633010,0.945921
"709",317.000000,145,155,0.881260,0.903937,0.927813,0.881260
"723",186.000000,80,78,0.907120,0.912210,0.917357,0.907120
"736",570.000000,280,254,0.851154,0.868754,0.851154,0.887098
"765",137.800000,111,62,0.595159,0.740505,0.595159,0.979779
"769",275.000000,108,105,0.952800,0.961832,0.952800,0.971038
"770",213.000000,133,108,0.794509,0.844776,0.794509,0.901833
"783",189.600000,90,119,0.833566,0.881225,0.934663,0.833566
"812",222.400010,156,222,0.664546,0.777199,0.935842,0.664546
"849",174.200000,133,123,0.904694,0.908775,0.904694,0.912892
"886",238.000000,163,162,0.934633,0.938180,0.934633,0.941755
"905",174.000000,82,58,0.866285,0.919986,0.866285,0.980784
"958",290.000000,79,80,0.945153,0.946432,0.947715,0.945153
"969",179.200000,174,89,0.656819,0.776787,0.656819,0.950372
"978",674.000000,300,278,0.895510,0.904438,0.895510,0.913545
"987",161.000000,200,89,0.562354,0.710611,0.562354,0.965026
"995",228.600000,311,78,0.414169,0.579614,0.414169,0.965160
"1012",291.600000,265,201,0.751423,0.839881,0.751423,0.951943
"1114",187.800000,67,64,0.922183,0.944790,0.922183,0.968533
"1212",191.200000,193,26,0.160730,0.276685,0.160730,0.993199
"1218",186.000000,93,82,0.899006,0.909249,0.899006,0.919729
"1225",129.400010,74,57,0.727426,0.791491,0.727426,0.867930
"1235",219.200000,81,75,0.930033,0.947436,0.930033,0.965503
"1239",158.400010,57,59,0.933228,0.946379,0.959907,0.933228
"1282",239.800000,241,184,0.810260,0.859792,0.810260,0.915774
