Inner
File,Duration (s),NumRefSegments,NumTestSegments,CombinedHammingMeasureWorst,CombinedHammingMeasureHarmonic,UnderSegmentation,OverSegmentation
"12",218.800000,96,124,0.829110,0.874320,0.924745,0.829110
"25",251.400010,293,96,0.440979,0.599385,0.440979,0.935390
"37",164.600000,81,91,0.819907,0.826469,0.819907,0.833136
"43",204.800000,117,120,0.815602,0.843692,0.815602,0.873785
"74",180.800000,120,24,0.278842,0.428194,0.278842,0.922066
"78",268.000000,147,174,0.680056,0.711468,0.745922,0.680056
"92",243.000000,143,148,0.716642,0.742032,0.769286,0.716642
"99",276.600000,93,49,0.406375,0.557618,0.406375,0.888176
"114",245.400010,181,151,0.714118,0.715509,0.714118,0.716907
"147",116.600000,44,72,0.697904,0.779903,0.883736,0.697904
"159",154.000000,23,77,0.417652,0.578253,0.939537,0.417652
"170",283.000000,60,97,0.774662,0.862217,0.972085,0.774662
"209",256.000000,138,152,0.830273,0.831664,0.830273,0.833059
"236",533.600040,137,181,0.777915,0.795133,0.813130,0.777915
"322",133.000000,74,64,0.890166,0.890714,0.891264,0.890166
"329",251.400010,379,67,0.211760,0.346073,0.211760,0.946259
"332",266.797000,143,118,0.800804,0.827802,0.800804,0.856684
"377",156.000000,31,47,0.836470,0.892561,0.956716,0.836470
"382",265.400000,66,83,0.850631,0.891349,0.936161,0.850631
"414",229.600000,95,99,0.904588,0.909987,0.904588,0.915451
"430",286.000000,323,224,0.686225,0.751535,0.686225,0.830583
"444",165.400010,44,60,0.711432,0.746123,0.784371,0.711432
"481",239.000000,100,136,0.746935,0.810751,0.886491,0.746935
"503",271.800020,192,207,0.814064,0.834096,0.855139,0.814064
"517",220.200000,147,116,0.683763,0.770257,0.683763,0.881803
"591",222.200000,165,88,0.609308,0.728313,0.609308,0.905085
"709",317.000000,162,217,0.817742,0.837280,0.857775,0.817742
"723",186.000000,84,83,0.885954,0.894618,0.885954,0.903453
"736",570.000000,275,311,0.731850,0.755294,0.780289,0.731850
"765",137.800000,60,75,0.865794,0.907492,0.953408,0.865794
"769",275.000000,111,127,0.898485,0.902664,0.906882,0.898485
"770",213.000000,117,105,0.802933,0.823104,0.802933,0.844314
"783",189.600000,95,109,0.815205,0.843555,0.873947,0.815205
"812",222.400010,234,224,0.815831,0.831200,0.815831,0.847159
"849",174.200000,151,123,0.756705,0.798623,0.756705,0.845458
"886",238.000000,163,161,0.884263,0.888046,0.884263,0.891862
"905",174.000000,58,67,0.891021,0.905574,0.920610,0.891021
"958",290.000000,70,108,0.782390,0.813671,0.847558,0.782390
"969",179.200000,178,81,0.581665,0.715596,0.581665,0.929655
"978",674.000000,256,288,0.730911,0.776144,0.730911,0.827344
"987",161.000000,175,88,0.569463,0.699689,0.569463,0.907135
"995",228.600000,313,76,0.439281,0.598862,0.439281,0.940536
"1012",291.600000,286,174,0.565055,0.699292,0.565055,0.917181
"1114",187.800000,67,77,0.863481,0.863868,0.863481,0.864255
"1212",191.200000,189,58,0.291462,0.446723,0.291462,0.955951
"1218",186.000000,76,106,0.767799,0.840628,0.928720,0.767799
"1225",129.400010,64,54,0.762116,0.799534,0.762116,0.840816
"1235",219.200000,76,93,0.817772,0.846090,0.876440,0.817772
"1239",158.400010,55,82,0.799799,0.858373,0.926205,0.799799
"1282",239.800000,245,190,0.796506,0.833628,0.796506,0.874379
