Inner
File,Duration (s),NumRefSegments,NumTestSegments,CombinedHammingMeasureWorst,CombinedHammingMeasureHarmonic,UnderSegmentation,OverSegmentation
"12",218.800000,92,122,0.887744,0.901259,0.915192,0.887744
"25",251.400010,204,109,0.526533,0.662762,0.526533,0.894088
"37",164.600000,81,102,0.796834,0.822848,0.796834,0.850618
"43",204.800000,134,144,0.816592,0.826739,0.837143,0.816592
"74",180.800000,111,20,0.360706,0.524369,0.360706,0.959908
"78",268.000000,100,177,0.680736,0.728389,0.783216,0.680736
"92",243.000000,31,155,0.421509,0.584934,0.955327,0.421509
"99",276.600000,96,174,0.750076,0.824011,0.914115,0.750076
"114",245.400010,137,140,0.677879,0.694530,0.712018,0.677879
"147",116.600000,43,50,0.803534,0.812045,0.803534,0.820739
"159",154.000000,37,30,0.824827,0.865062,0.824827,0.909423
"170",283.000000,67,91,0.840701,0.860333,0.880904,0.840701
"209",256.000000,118,125,0.896745,0.900314,0.903913,0.896745
"236",533.600040,136,234,0.668053,0.764143,0.892517,0.668053
"322",133.000000,71,77,0.838589,0.856894,0.876015,0.838589
"329",251.400010,27,64,0.731651,0.835899,0.974790,0.731651
"332",266.797000,107,133,0.901401,0.924027,0.947818,0.901401
"377",156.000000,31,51,0.843729,0.894764,0.952371,0.843729
"382",265.400000,53,68,0.839793,0.852238,0.839793,0.865058
"414",229.600000,98,97,0.888799,0.905186,0.888799,0.922188
"430",286.000000,365,273,0.602984,0.683335,0.602984,0.788392
"444",165.400010,43,73,0.792240,0.851775,0.920985,0.792240
"481",239.000000,114,185,0.757300,0.805844,0.861036,0.757300
"503",271.800020,191,193,0.743025,0.756838,0.743025,0.771174
"517",220.200000,142,194,0.771763,0.781939,0.792388,0.771763
"591",222.200000,59,68,0.900814,0.911760,0.922976,0.900814
"709",317.000000,144,206,0.767252,0.773247,0.779336,0.767252
"723",186.000000,79,101,0.846240,0.862861,0.880149,0.846240
"736",570.000000,306,233,0.586219,0.677454,0.586219,0.802322
"765",137.800000,60,102,0.832603,0.872133,0.915604,0.832603
"769",275.000000,107,173,0.842603,0.870308,0.899897,0.842603
"770",213.000000,137,144,0.720896,0.748483,0.720896,0.778265
"783",189.600000,97,112,0.836764,0.848523,0.860618,0.836764
"812",222.400010,234,254,0.764953,0.773708,0.764953,0.782667
"849",174.200000,118,130,0.758921,0.788212,0.819855,0.758921
"886",238.000000,163,178,0.756487,0.758535,0.760594,0.756487
"905",174.000000,66,63,0.900128,0.911025,0.900128,0.922190
"958",290.000000,69,89,0.854851,0.882377,0.911735,0.854851
"969",179.200000,128,102,0.769106,0.814023,0.769106,0.864512
"978",674.000000,278,405,0.766826,0.784769,0.803572,0.766826
"987",161.000000,121,67,0.629153,0.749512,0.629153,0.926816
"995",228.600000,73,87,0.835849,0.843119,0.850518,0.835849
"1012",291.600000,241,201,0.663719,0.739208,0.663719,0.834071
"1114",187.800000,68,94,0.820289,0.834194,0.848579,0.820289
"1212",191.200000,190,45,0.193860,0.322576,0.193860,0.959933
"1218",186.000000,80,114,0.791857,0.830428,0.872949,0.791857
"1225",129.400010,63,87,0.826824,0.860760,0.897601,0.826824
"1235",219.200000,81,95,0.777890,0.811752,0.777890,0.848697
"1239",158.400010,53,73,0.828645,0.859666,0.893101,0.828645
"1282",239.800000,223,240,0.787505,0.789037,0.787505,0.790574
