Inner
File,Duration (s),NumRefSegments,NumTestSegments,CombinedHammingMeasureWorst,CombinedHammingMeasureHarmonic,UnderSegmentation,OverSegmentation
"JayChou-01",259.353900,94,98,0.911019,0.919118,0.911019,0.927362
"JayChou-02",334.300771,130,121,0.877173,0.905421,0.877173,0.935549
"JayChou-03",202.197460,77,75,0.901262,0.914606,0.901262,0.928350
"JayChou-04",265.362222,122,110,0.823450,0.852086,0.823450,0.882786
"JayChou-05",317.449184,144,133,0.788274,0.828228,0.788274,0.872449
"JayChou-06",231.501066,83,81,0.872471,0.889363,0.872471,0.906923
"JayChou-07",251.205465,103,115,0.851815,0.861690,0.871797,0.851815
"JayChou-08",232.944807,148,113,0.742448,0.820775,0.742448,0.917578
"JayChou-09",326.906803,133,129,0.874115,0.893386,0.874115,0.913525
"JayChou-10",297.602721,137,124,0.807997,0.858144,0.807997,0.914926
"JayChou-11",238.204785,114,109,0.860756,0.880180,0.860756,0.900501
"JayChou-12",301.863061,128,129,0.843070,0.867831,0.843070,0.894091
"JayChou-13",239.781542,87,86,0.849825,0.875754,0.849825,0.903315
"JayChou-14",260.263946,169,61,0.437485,0.600574,0.437485,0.957528
"JayChou-15",256.435601,106,107,0.879795,0.886058,0.879795,0.892410
"JayChou-16",261.531383,104,91,0.850508,0.891847,0.850508,0.937410
"JayChou-17",294.022517,143,147,0.853981,0.854955,0.853981,0.855932
"JayChou-18",263.845556,146,131,0.881147,0.924267,0.881147,0.971824
"JayChou-19",247.249410,130,111,0.813948,0.874843,0.813948,0.945587
"JayChou-20",243.906349,187,136,0.749998,0.845490,0.749998,0.968847
"JayChou-21",235.893197,115,94,0.789097,0.863916,0.789097,0.954409
"JayChou-22",255.506825,132,135,0.867448,0.876824,0.867448,0.886405
"JayChou-23",258.666077,124,114,0.860294,0.890866,0.860294,0.923692
"JayChou-24",282.777256,136,127,0.872129,0.904109,0.872129,0.938523
"JayChou-25",263.250590,122,116,0.884479,0.896091,0.884479,0.908012
"JayChou-26",258.221429,89,93,0.921743,0.923335,0.924932,0.921743
"JayChou-27",299.862993,104,112,0.886326,0.888807,0.886326,0.891302
"JayChou-28",258.075465,110,100,0.821612,0.863470,0.821612,0.909821
"JayChou-29",242.912585,123,105,0.807721,0.857520,0.807721,0.913863
