MirexMajMinBass
File,Pairwise score (%),Duration (s),Correct chords (%),Substituted chords (%),Deleted chords (%),Inserted chords (%),Correct no-chords (%),"maj/1 correct (%)","maj/1 proportion (%)","maj/5 correct (%)","maj/5 proportion (%)","maj/3 correct (%)","maj/3 proportion (%)","maj correct (%)","maj proportion (%)","min/1 correct (%)","min/1 proportion (%)","min/5 correct (%)","min/5 proportion (%)","min/b3 correct (%)","min/b3 proportion (%)","min correct (%)","min proportion (%)",0 chromas wrong (%),1 chroma wrong (%),2 chromas wrong (%),3 chromas wrong (%),Both correct (%),Only root correct (%),Only type correct (%),Both wrong (%),Unique ref chords,Unique test chords
"12",89.871312,218.800000,89.688496,7.676952,2.422303,0.029433,0.182815,-nan,0.000000,0.000000,0.891440,-nan,0.000000,90.111183,72.365274,-nan,0.000000,-nan,0.000000,-nan,0.000000,92.266620,26.531037,91.210155,1.244022,3.642331,1.268940,89.688496,1.829004,3.750082,2.097866,6,11
"25",60.970658,251.400010,54.311326,35.699131,3.284984,0.045227,6.659331,-nan,0.000000,0.366367,10.857211,-nan,0.000000,79.249844,35.536514,-nan,0.000000,0.235183,17.082469,-nan,0.000000,87.422536,29.819247,55.711116,1.831607,28.417012,4.050724,54.311326,2.626981,4.817430,28.254720,9,17
"37",52.032023,164.600000,47.475492,46.388420,1.579557,0.000000,4.556531,-nan,0.000000,-nan,0.000000,-nan,0.000000,49.742002,95.443469,-nan,0.000000,-nan,0.000000,-nan,0.000000,-nan,0.000000,47.475492,30.376671,10.371804,5.639945,47.475492,28.128493,14.796683,3.463244,3,9
"43",81.370303,204.800000,80.848760,16.465693,2.164004,0.000000,0.521543,-nan,0.000000,-nan,0.000000,61.494190,1.122446,83.562010,81.043091,-nan,0.000000,-nan,0.000000,0.000000,1.133784,76.872370,16.179136,81.911216,4.855986,3.177974,7.369277,80.848760,3.984590,6.835459,5.645645,16,20
"74",51.588180,180.800000,47.510559,42.257140,6.154679,0.000000,4.077622,-nan,0.000000,-nan,0.000000,-nan,0.000000,54.977230,86.418612,-nan,0.000000,-nan,0.000000,-nan,0.000000,0.000000,9.503767,47.510559,0.715597,3.548673,37.716322,47.510559,0.612550,31.321244,10.323346,6,11
"78",34.317319,257.284000,30.125192,49.193086,16.489595,0.000000,4.192126,-nan,0.000000,-nan,0.000000,-nan,0.000000,46.097948,58.696946,-nan,0.000000,-nan,0.000000,-nan,0.000000,8.264695,37.110928,30.125192,10.476858,19.116649,19.599579,30.125192,3.930089,24.276306,20.986692,4,12
"92",55.443062,243.000000,54.755062,36.109136,8.447802,0.000000,0.688000,-nan,0.000000,-nan,0.000000,-nan,0.000000,93.058019,26.225185,-nan,0.000000,0.000000,6.201527,-nan,0.000000,45.376831,66.885288,55.005033,20.391675,12.107905,3.359584,54.755062,18.095119,5.963634,12.050383,6,20
"99",69.586132,276.600000,64.944277,23.695094,1.576511,5.142263,4.641855,-nan,0.000000,-nan,0.000000,82.397717,3.097668,78.325595,44.920466,-nan,0.000000,0.000000,4.659100,0.000000,0.425343,73.309685,37.113304,65.841482,10.286439,6.999910,5.511540,64.944277,8.094328,5.872173,9.728594,11,18
"114",50.886648,245.400010,48.971408,38.706033,7.416467,2.990852,1.915240,-nan,0.000000,-nan,0.000000,-nan,0.000000,51.497944,95.093908,-nan,0.000000,-nan,0.000000,-nan,0.000000,-nan,0.000000,48.971408,1.607645,23.926906,13.171483,48.971408,1.131198,34.834803,2.740032,5,19
"147",80.575643,116.600000,80.207230,16.276475,3.147882,0.000000,0.368413,-nan,0.000000,0.000000,2.439485,-nan,0.000000,87.670945,91.486672,-nan,0.000000,-nan,0.000000,0.000000,3.236063,0.000000,2.469365,81.090575,5.563379,8.687607,1.142144,80.207230,2.427084,4.609511,9.239880,10,13
