MirexMajMin
File,Pairwise score (%),Duration (s),Correct chords (%),Substituted chords (%),Deleted chords (%),Inserted chords (%),Correct no-chords (%),"maj correct (%)","maj proportion (%)","min correct (%)","min proportion (%)",0 chromas wrong (%),1 chroma wrong (%),2 chromas wrong (%),3 chromas wrong (%),Both correct (%),Only root correct (%),Only type correct (%),Both wrong (%),Unique ref chords,Unique test chords
"12",84.740530,218.800000,84.528282,5.797130,9.462340,0.000000,0.212249,82.706229,73.256714,90.235506,26.531037,84.528282,1.373245,3.048921,1.374963,84.528282,0.000000,3.947386,1.849744,5,5
"25",60.284309,251.400010,53.691744,37.741208,1.862490,0.111993,6.592565,65.843881,46.393725,49.346413,46.901717,53.691744,6.390688,27.961618,3.388902,53.691744,5.868596,28.761701,3.110911,7,8
"37",33.529806,164.600000,28.973275,61.855401,4.614793,0.000000,4.556531,30.356477,95.443469,-nan,0.000000,28.973275,0.000000,31.922491,29.932910,28.973275,0.000000,29.894283,31.961118,3,4
"43",75.308115,204.800000,74.808115,21.607842,3.062500,0.021543,0.500000,75.683568,82.165537,72.906851,17.312920,74.808115,5.881230,3.327104,12.399507,74.808115,3.339424,13.484268,4.784150,13,14
"74",13.161079,180.800000,9.083457,1.040437,85.798485,0.000000,4.077622,10.510996,86.418612,0.000000,9.503767,9.083457,0.353982,0.312406,0.374049,9.083457,0.353982,0.676499,0.009956,5,4
"78",21.942208,257.284000,17.750082,66.876487,11.181305,0.000000,4.192126,21.616385,58.696946,13.639982,37.110928,17.750082,18.316293,23.692274,24.867920,17.750082,11.697564,21.452049,33.726874,4,12
"92",30.062181,243.000000,29.374181,40.472733,29.465086,0.000000,0.688000,57.852487,26.225185,19.432040,73.086815,29.374181,15.165103,12.482778,12.824852,29.374181,8.860362,9.689214,21.923156,5,13
"99",12.992921,276.600000,4.365709,5.537401,80.312773,1.156905,8.627213,8.031695,48.018134,1.206316,42.197748,4.365709,1.754610,3.693384,0.089407,4.365709,1.000340,1.849581,2.687480,8,9
"114",24.224359,245.400010,22.607407,42.119750,30.366751,3.289140,1.616952,23.773770,95.093908,-nan,0.000000,22.607407,17.089714,14.704058,10.325978,22.607407,10.736401,8.740595,22.642754,5,15
"147",53.239623,116.600000,52.871209,23.753148,23.007230,0.000000,0.368413,56.290186,93.926158,0.000000,5.705429,52.871209,6.184863,16.406286,1.161998,52.871209,3.400352,15.382950,4.969846,8,8
"159",32.493597,154.000000,32.493597,43.889305,4.332468,19.284630,0.000000,40.257013,80.715370,-nan,0.000000,32.493597,22.244019,20.262071,1.383214,32.493597,22.244019,12.040844,9.604442,4,6
"170",78.024570,273.874590,78.024570,21.668786,0.043816,0.262828,0.000000,96.046929,22.580240,73.016048,77.156932,78.024570,19.487222,1.689715,0.491849,78.024570,18.192250,1.498222,1.978314,6,10
"209",79.166008,256.000000,78.327004,13.945441,3.010996,3.877555,0.839004,82.204214,95.283441,-nan,0.000000,78.327004,1.800906,11.157801,0.986734,78.327004,1.790703,11.038863,1.115875,4,9
"236",40.594567,509.137790,38.606127,47.924820,11.480613,0.000000,1.988440,78.211047,37.481635,15.350006,60.529925,38.606127,21.008260,24.429595,2.486965,38.606127,10.950048,20.847769,16.127004,9,13
"322",81.195669,133.000000,80.575887,15.664714,3.139617,0.000000,0.619782,81.078396,99.380218,-nan,0.000000,80.575887,5.126496,8.368113,2.170105,80.575887,5.126496,10.371481,0.166737,4,6
"329",89.202924,251.400010,86.622359,9.708584,1.088492,0.000000,2.580565,-nan,0.000000,88.916918,97.419435,86.622359,6.677581,1.809045,1.221957,86.622359,6.168433,1.765863,1.774288,2,10
"332",73.438382,266.797000,73.289055,23.313605,0.400679,0.645809,2.350851,93.485595,75.211865,13.660366,21.791474,73.289055,11.101699,4.600127,7.611780,73.289055,0.000000,5.063400,18.250205,6,6
"377",81.242090,155.628480,76.718497,5.018021,6.312469,7.427419,4.523594,86.620916,84.229429,98.393424,3.819558,76.718497,1.911642,2.470974,0.635404,76.718497,1.911642,2.875303,0.231076,6,8
"382",75.829141,261.232010,72.288687,22.496026,0.939854,0.734979,3.540454,80.762023,76.245139,54.989143,19.479428,72.288687,10.345593,9.851270,2.299163,72.288687,4.715980,10.946239,6.833806,10,14
"414",85.726410,185.621420,84.788210,10.693119,3.580470,0.000000,0.938200,84.921752,94.201935,98.568111,4.859865,84.788210,2.506090,6.775350,1.411680,84.788210,0.836558,8.104307,1.752255,9,11
"430",58.669157,286.000000,56.638178,40.027262,0.894895,0.408685,2.030979,57.233155,95.282997,92.419843,2.277339,56.638178,5.923934,25.716304,8.387024,56.638178,5.855836,29.517392,4.654035,6,10
"444",40.213406,158.584950,39.083412,6.478540,53.266688,0.041366,1.129994,39.546646,98.828640,-nan,0.000000,39.083412,5.892110,0.499858,0.086572,39.083412,4.358547,0.586430,1.533563,6,7
"481",74.964959,223.988290,74.436262,24.067231,0.967810,0.000000,0.528697,78.204588,62.308391,69.177145,37.162912,74.436262,10.126998,9.221491,4.718742,74.436262,5.798281,9.646254,8.622696,12,18
"503",67.468266,271.800020,65.061162,24.680370,0.250739,7.600625,2.407104,79.516564,70.065653,46.908922,19.926617,65.061162,10.919374,4.748333,9.012663,65.061162,7.709650,8.428874,8.541846,4,9
"517",35.807370,189.131680,34.095013,13.445288,50.590837,0.156505,1.712357,44.782146,59.237183,19.456316,38.893955,34.095013,10.947526,2.110588,0.387175,34.095013,9.686357,2.071456,1.687475,5,9
"591",74.088740,222.200000,73.051836,23.975599,1.378938,0.556724,1.036904,71.838477,89.696278,98.912773,8.710095,73.051836,0.636791,19.222021,4.116787,73.051836,0.000000,23.164163,0.811436,5,6
"709",58.034976,311.717470,56.346835,35.067768,6.629648,0.267608,1.688141,73.111844,64.903475,26.839167,33.140776,56.346835,15.088311,8.702143,11.277315,56.346835,11.442365,9.461225,14.164179,11,17
"723",71.487516,185.628480,68.654266,17.546128,10.966356,0.000000,2.833251,72.534891,56.719443,68.021537,40.447306,68.654266,8.099156,9.442123,0.004848,68.654266,1.491835,8.757422,7.296871,7,13
